tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag
FRB20181226A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,16.7,347.8,0,6.8,0,26.1,69,349.0107,0.0014,150.1,24.2,0.00983,<0.00077,-9999,1.60,0.57,-9999,5.7,1.4,-9999,0,58478.1552095267,0.0000000015,58478.1551048707,0.0000000016,0.000731,0.000018,81.5,3.5,-126.2,5.4,632.7,482.9,552.8,439985.477,434101,0.303,0
FRB20181226A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,16.7,347.8,0,6.8,0,26.1,69,349.0107,0.0014,150.1,24.2,0.00983,<0.00077,-9999,1.60,0.57,-9999,5.7,1.4,-9999,1,58478.1552095701,0.0000000028,58478.1551049141,0.0000000029,0.00149,0.00011,77.6,8.6,-148,16,589.6,459.3,520.4,439985.477,434101,0.303,0
FRB20181226D,-9999,-9999,120.22,0.17,-9999,22.160,0.046,-9999,199.59,24.7,11.7,7.4,-9999,-9999,-9999,-9999,24.2,386.6,0,1.5,0,2.8,34.7,385.3778,0.0025,320.4,306.2,0.00197,<0.00062,-9999,1.89,0.83,-9999,3.0,1.4,-9999,0,58478.4036619006,0.0000000023,58478.4035463394,0.0000000025,0.000571,0.000023,0.44,0.64,-5.2,1.2,800.2,400.2,417.2,445755.474,444442,0.286,0
FRB20181226B,-9999,-9999,182.660,0.039,-9999,12.43,0.20,-9999,267.9,72.47,14.7,4.8,-9999,-9999,-9999,-9999,52.4,287.9,0,14.7,0,25.7,176.6,287.0364,0.0017,259.3,266.3,0.00197,0.001098,0.000042,8.9,3.1,-9999,52,17,-9999,0,58478.5770322452,0.0000000015,58478.5769461731,0.0000000016,0.00059,0.00013,4.1,1.3,-14.4,2.5,687.5,400.2,461.1,677496.762,642943,0.312,0
FRB20181226B,-9999,-9999,182.660,0.039,-9999,12.43,0.20,-9999,267.9,72.47,14.7,4.8,-9999,-9999,-9999,-9999,52.4,287.9,0,14.7,0,25.7,176.6,287.0364,0.0017,259.3,266.3,0.00197,0.001098,0.000042,8.9,3.1,-9999,52,17,-9999,1,58478.57703234912,0.00000000068,58478.57694627706,0.00000000085,0.000871,0.000023,1.03,0.18,-7.00,0.28,764.2,400.2,430.7,677496.762,642943,0.312,0
FRB20181226B,-9999,-9999,182.660,0.039,-9999,12.43,0.20,-9999,267.9,72.47,14.7,4.8,-9999,-9999,-9999,-9999,52.4,287.9,0,14.7,0,25.7,176.6,287.0364,0.0017,259.3,266.3,0.00197,0.001098,0.000042,8.9,3.1,-9999,52,17,-9999,2,58478.5770323965,0.0000000023,58478.5769463245,0.0000000024,0.001004,0.000076,11.5,1.5,-18.1,1.9,784.9,400.2,549.7,677496.762,642943,0.312,0
FRB20181226E,-9999,-9999,303.56,0.21,-9999,73.64,0.22,-9999,106.6,20.42,43,23,-9999,43.4,7.1,-9999,16.5,308.9,4.7,0.8,9.3,1.5,20.9,308.762,0.015,239.9,237.5,0.00295,<0.0013,-9999,0.48,0.42,-9999,1.35,0.77,-9999,0,58478.9102553349,0.0000000044,58478.9101627482,0.0000000064,0.001169,0.000083,-5.8,2.5,-3.4,5.8,558.3,400.2,400.2,329480.425,325882,0.477,0
FRB20181227A,-9999,-9999,31.79,0.23,-9999,78.38,0.27,-9999,126.83,16.09,60,33,-9999,60,28,-9999,9.2,791.0,12.6,3.3,24.9,6.7,11.1,791.2134,0.0062,702.2,680.5,0.00197,<0.00092,-9999,0.93,0.57,-9999,1.82,0.91,-9999,0,58479.1560440977,0.0000000074,58479.1558068408,0.0000000077,0.000748,0.000085,0.1,1.7,-0.1,2.3,800.2,400.2,656.8,428676.486,429850,0.31,0
FRB20181228A,-9999,-9999,7.26,0.21,-9999,10.22,0.27,-9999,113.91,-52.26,11.9,6.9,-9999,-9999,-9999,-9999,12.6,748.9,0,4.5,0,8.7,18.1,748.6791,0.0089,714.5,723.1,0.00295,<0.0013,-9999,1.16,0.90,-9999,4.0,2.1,-9999,0,58480.0852051871,0.0000000059,58480.0849806848,0.0000000064,0.001088,0.000085,5.2,1.5,-13.6,3.0,731.4,400.2,484.5,443544.246,443226,0.288,0
FRB20181228B,-9999,-9999,250.43,0.21,-9999,63.85,0.21,-9999,94.64,38.29,27,15,-9999,-9999,-9999,-9999,15.5,566.1,0,6.9,0,61.0,34.6,568.6506,0.0023,528.7,535.2,0.00492,0.001159,0.000078,0.40,0.23,-9999,1.67,0.77,-9999,0,58480.7555050835,0.0000000039,58480.7553345654,0.0000000040,<0.00010,-9999,59.3,5.6,-353,32,471.8,401.5,435.2,427829.591,427417,0.313,0
FRB20181228C,-9999,-9999,265.19,0.23,-9999,54.36,0.23,-9999,82.11,31.87,20,12,-9999,-9999,-9999,-9999,11.1,509.5,0,0.9,0,1.5,10.3,510.700,0.014,465.1,471.8,0.00295,<0.0011,-9999,0.45,0.19,-9999,0.74,0.25,-9999,0,58480.8030145997,0.0000000047,58480.8028614587,0.0000000063,0.00088,0.00012,-6.5,1.9,6.6,3.0,800.2,400.2,400.2,443579.48,443834,0.287,0
FRB20181229A,-9999,-9999,137.18,0.18,-9999,42.01,0.17,-9999,179.53,42.69,17.5,7.8,-9999,-9999,-9999,-9999,23.6,955.9,0,3.1,0,5.5,31.7,955.5735,0.0036,912.6,923.4,0.00492,0.00240,0.00022,1.18,0.41,-9999,4.0,1.3,-9999,0,58481.4409505009,0.0000000042,58481.4406639582,0.0000000043,0.000376,0.000095,3.54,0.91,-6.0,1.1,800.2,400.2,538.1,429095.358,426201,0.315,0
FRB20181229B,-9999,-9999,238.37,0.23,-9999,19.78,0.26,-9999,32.97,47.83,11.9,7.4,-9999,-9999,-9999,-9999,11.1,375.3,0,7.1,0,14.6,22.2,389.047,0.097,359.7,361.3,0.02064,0.0051,0.0010,0.42,0.39,-9999,4.9,3.4,-9999,0,58481.724953442,0.000000018,58481.724836780,0.000000034,0.00336,0.00075,22.0,3.7,-103,15,517.5,400.2,445.5,1101381.167,1100473,0.293,0
FRB20181230A,-9999,-9999,346.69,0.22,-9999,83.37,0.26,-9999,119.8,21.14,104,54,-9999,99,54,-9999,14.1,763.5,40.3,18.7,82.2,39.1,29.7,769.611,0.015,701.2,696.6,0.03441,0.0410,0.0051,0.94,0.54,-9999,18,10,-9999,0,58482.021024237,0.000000010,58482.020793458,0.000000011,0.00164,0.00038,33.0,6.2,-27.8,5.4,800.2,543.5,724.8,3863851.978,3852569,0.314,0
FRB20181230B,-9999,-9999,20.83,0.23,-9999,79.70,0.25,-9999,124.42,16.92,68,36,-9999,61,33,-9999,12.8,1135.5,34.6,10.6,67.9,21.4,17.6,1137.360,0.047,1052.4,1034.9,0.01081,0.0045,0.0014,0.88,0.53,-9999,9.7,4.8,-9999,0,58482.110785753,0.000000017,58482.110444699,0.000000022,0.00430,0.00066,0.9,1.3,-3.7,1.9,800.2,400.2,450.2,1090752.42,1091353,0.299,0
FRB20181230C,-9999,-9999,245.75,0.22,-9999,50.52,0.21,-9999,78.21,43.9,19,10,-9999,-9999,-9999,-9999,14.3,1036.8,0,2.7,0,5.3,16.5,1037.1940,0.0040,1000.3,1008.1,0.00295,<0.00090,-9999,0.89,0.50,-9999,2.1,1.2,-9999,0,58482.7381494963,0.0000000017,58482.7378384785,0.0000000020,0.000760,0.000068,9.0,2.5,-8.0,2.7,800.2,409.4,699.9,420852.88,423162,0.32,0
FRB20181230D,-9999,-9999,255.30,0.21,-9999,50.51,0.21,-9999,77.36,37.86,19,11,-9999,-9999,-9999,-9999,13.3,224.8,0,3.0,0,6.1,20,223.9665,0.0020,183.4,191.0,0.00098,<0.00048,-9999,1.39,0.76,-9999,2.0,1.2,-9999,0,58482.7663811889,0.0000000073,58482.7663140293,0.0000000073,0.000419,0.000030,0.4,1.1,0.1,1.4,800.2,400.2,800.2,222008.93,222522,0.285,0
FRB20181230E,-9999,-9999,113.26,0.20,-9999,86.850,0.087,-9999,126.43,27.65,220,100,-9999,209,99,-9999,13.9,1041.7,5.8,4.1,10.5,7.5,20.5,1041.713,0.042,987.2,990.1,0.01081,0.00303,0.00063,1.32,0.96,-9999,10.4,5.7,-9999,0,58482.859306889,0.000000010,58482.858994516,0.000000016,0.00188,0.00048,6.6,1.6,-16.7,2.8,707.6,400.2,488.0,634587.092,634745,0.32,0
FRB20181231A,-9999,-9999,29.71,0.17,-9999,20.96,0.19,-9999,143.38,-39.22,15.0,6.4,-9999,-9999,-9999,-9999,28.3,1376.5,0,1.5,0,2.8,39.3,1376.7324,0.0016,1333.7,1342.5,0.00295,<0.00076,-9999,1.09,0.57,-9999,2.2,1.1,-9999,0,58483.1380365388,0.0000000039,58483.1376237054,0.0000000039,0.000705,0.000025,9.8,1.1,-9.2,1.2,800.2,412.7,680.4,441472.649,439578,0.294,0
FRB20181231B,-9999,-9999,128.77,0.20,-9999,55.99,0.18,-9999,161.71,36.55,26.9,7.9,-9999,-9999,-9999,-9999,33.2,199.0,0,1.6,0,2.9,55.1,197.1697,0.0017,150.3,157.9,0.00295,0.00175,0.00011,0.89,0.30,-9999,2.34,0.73,-9999,0,58483.4138839982,0.0000000028,58483.4138248740,0.0000000029,0.000337,0.000042,59.6,3.9,-60.0,3.9,800.0,540.6,657.7,403883.925,398841,0.359,0
FRB20181231C,-9999,-9999,197.09,0.20,-9999,69.18,0.21,-9999,120.69,47.87,33,19,-9999,-9999,-9999,-9999,18.2,554.8,0,0.6,0,1.2,27.7,556.0860,0.0038,520.6,528.4,0.00197,0.000406,0.000038,0.68,0.32,-9999,1.20,0.54,-9999,0,58483.6085431563,0.0000000057,58483.6083764058,0.0000000058,<0.00039,-9999,0.41,0.96,-9.6,2.1,667.0,400.2,408.8,202753.208,201545,0.353,0
FRB20190101A,-9999,-9999,171.01,0.19,-9999,27.99,0.20,-9999,205.31,70.64,11.4,6.4,-9999,-9999,-9999,-9999,17.7,867.0,0,5.2,0,9.2,33,854.609,0.019,830.3,836.0,0.04227,0.0181,0.0020,0.60,0.27,-9999,11.3,3.4,-9999,0,58484.527891425,0.000000011,58484.527635158,0.000000012,0.00130,0.00038,-2.25,0.63,-2.3,1.0,747.1,400.2,400.2,1949656.3,1948025,0.305,0
FRB20190101B,-9999,-9999,307.77,0.23,-9999,29.89,0.23,-9999,70.74,-5.61,11.9,6.7,-9999,-9999,-9999,-9999,14,1321.5,0,5.6,0,11.2,22.8,1323.9056,0.0045,1089.9,1161.6,0.00295,0.00516,0.00059,1.02,0.64,-9999,4.4,2.5,-9999,0,58484.9052315338,0.0000000078,58484.9048345414,0.0000000079,0.00032,0.00015,41.7,8.5,-36.1,7.4,800.2,554.3,713.6,648715.189,647513,0.307,0
FRB20190102A,-9999,-9999,9.26,0.18,-9999,26.720,0.057,-9999,118.96,-36.04,11.5,8.1,-9999,-9999,-9999,-9999,22.4,697.1,0,2.7,0,5.0,50,699.1727,0.0064,655.6,664.2,0.00393,0.000986,0.000071,1.12,0.52,-9999,4.2,1.7,-9999,0,58485.0758542654,0.0000000040,58485.0756446083,0.0000000044,0.000824,0.000073,28.9,1.8,-67.8,4.0,595.5,411.9,495.2,433565.367,427417,0.313,0
FRB20190102B,-9999,-9999,21.66,0.18,-9999,21.39,0.21,-9999,133.77,-40.74,14.1,6.7,-9999,-9999,-9999,-9999,22.9,367.2,0,2.1,0,3.9,31.9,367.1642,0.0037,326.1,335.2,0.00295,<0.00093,-9999,1.71,0.72,-9999,3.9,1.7,-9999,0,58485.1138225975,0.0000000056,58485.1137124980,0.0000000057,0.000851,0.000037,0.60,0.66,-4.4,1.1,800.2,400.2,428.8,444234.411,443226,0.288,0
FRB20190103B,-9999,-9999,93.570,0.026,-9999,19.73,0.21,-9999,191.23,1.07,13.8,6.7,-9999,-9999,-9999,-9999,15.7,530.5,0,13.1,0,25.3,26.4,541.129,0.061,354.0,248.7,0.03146,0.0054,0.0015,0.68,0.49,-9999,12.9,6.9,-9999,0,58486.309714071,0.000000019,58486.309551806,0.000000027,0.00583,0.00064,7.7,1.3,-16.3,2.1,738.4,400.2,507.0,1278901.943,1276793,0.316,0
FRB20190103C,-9999,-9999,104.19,0.17,-9999,11.070,0.050,-9999,203.64,6.19,9.3,7.5,-9999,-9999,-9999,-9999,25.1,1349.0,0,9.2,0,17.6,34.2,1349.133,0.012,1193.6,1127.1,0.00492,0.00076,0.00014,2.3,1.4,-9999,13.4,7.1,-9999,0,58486.3373972077,0.0000000058,58486.3369926505,0.0000000068,0.00193,0.00012,10.6,1.1,-17.3,1.7,783.0,400.2,543.7,433332.994,431673,0.307,0
FRB20190103A,-9999,FRB20181119A,190.53,0.13,-9999,65.13,0.23,-9999,124.52,51.97,28,15,-9999,-9999,-9999,-9999,15.7,365.6,0,3.7,0,7.2,40,364.5627,0.0049,330.7,338.8,0.00983,<0.0027,-9999,1.11,0.35,-9999,5.4,1.5,-9999,0,58486.5745755496,0.0000000050,58486.5744662301,0.0000000052,0.002540,0.000089,34.0,5.3,-25.5,4.5,800.2,577.5,780.0,432784.05,428634,0.312,0
FRB20190103D,-9999,-9999,221.84,0.24,-9999,59.91,0.24,-9999,99.85,51.71,23,14,-9999,-9999,-9999,-9999,10.5,1911.9,0,0.9,0,1.8,19.8,1913.5509,0.0086,1880.3,1887.7,0.00295,0.00102,0.00013,0.45,0.20,-9999,1.17,0.44,-9999,0,58486.66720021,0.00000013,58486.66662640,0.00000013,<0.00087,-9999,-5.2,1.0,1.2,1.9,657.4,400.2,400.2,420199.6,417081,0.33,0
FRB20190103E,-9999,-9999,262.89,0.23,-9999,45.84,0.24,-9999,71.92,32.61,16,10,-9999,-9999,-9999,-9999,9.1,736.0,0,4.0,0,8.1,13.5,736.245,0.015,690.6,698.8,0.00295,0.00159,0.00047,0.46,0.32,-9999,2.0,1.1,-9999,0,58486.776560098,0.000000015,58486.776339324,0.000000016,0.00103,0.00023,2.8,2.0,-4.4,2.6,800.2,400.2,547.3,431175.385,431673,0.307,0
FRB20190104A,-9999,-9999,70.50,0.20,-9999,35.59,0.20,-9999,166.73,-7.01,15.1,8.0,-9999,-9999,-9999,-9999,17.2,548.3,0,4.1,0,7.8,24.4,549.4329,0.0029,397.9,346.9,0.00197,0.000155,0.000042,1.45,0.79,-9999,3.9,1.9,-9999,0,58487.24275656227,0.00000000078,58487.2425918068,0.0000000012,0.000197,0.000066,6.0,1.2,-10.5,1.7,800.2,400.2,531.9,439260.771,435316,0.301,0
FRB20190104A,-9999,-9999,70.50,0.20,-9999,35.59,0.20,-9999,166.73,-7.01,15.1,8.0,-9999,-9999,-9999,-9999,17.2,548.3,0,4.1,0,7.8,24.4,549.4329,0.0029,397.9,346.9,0.00197,0.000155,0.000042,1.45,0.79,-9999,3.9,1.9,-9999,1,58487.2427566577,0.0000000071,58487.2425919022,0.0000000071,0.00080,0.00041,-1.6,4.6,1.3,6.6,800.2,400.2,400.2,439260.771,435316,0.301,0
FRB20190104B,-9999,-9999,234.72,0.25,-9999,-6.25,0.43,-9999,359.71,37.54,10.7,7.5,-9999,-9999,-9999,-9999,9.8,527.3,0,7.0,0,14.6,12.8,530.137,0.012,480.3,492.6,0.0059,<0.0023,-9999,2.7,2.0,-9999,9.5,5.6,-9999,0,58487.698544499,0.000000017,58487.698385529,0.000000018,0.00188,0.00021,-3.6,2.0,7.5,2.4,800.2,400.2,800.2,392956.606,392762,0.369,0
FRB20190105A,-9999,-9999,266.30,0.19,-9999,63.82,0.21,-9999,93.23,31.41,27,15,-9999,-9999,-9999,-9999,10.9,385.0,0,4.9,0,44.4,10.5,383.551,0.035,337.2,343.0,0.00885,<0.0049,-9999,0.60,0.38,-9999,3.5,1.5,-9999,0,58488.777488908,0.000000022,58488.777373895,0.000000025,0.00390,0.00052,-1.9,1.9,3.6,2.5,800.2,400.2,800.2,636464.487,636570,0.318,0
FRB20190106A,-9999,-9999,22.19,0.24,-9999,46.12,0.25,-9999,129.65,-16.26,16,10,-9999,-9999,-9999,-9999,9.6,341.3,0,1.0,0,1.9,12.7,340.061,0.015,251.2,249.5,0.00688,0.0058,0.0016,0.27,0.21,-9999,0.81,0.45,-9999,0,58489.103595832,0.000000019,58489.103493860,0.000000020,0.00094,0.00030,9,12,-5,11,800.2,493.5,800.2,701706.374,701625,0.437,0
FRB20190106B,-9999,-9999,335.63,0.18,-9999,46.13,0.18,-9999,97.79,-9.34,20.3,7.1,-9999,-9999,-9999,-9999,41.2,315.4,0,1.5,0,3.0,77.2,316.5941,0.0018,174.9,183.7,0.00197,<0.00060,-9999,1.7,1.1,-9999,3.8,2.4,-9999,0,58489.9731305591,0.0000000033,58489.9730356238,0.0000000033,0.000578,0.000011,16.58,0.83,-68.0,3.0,543.5,400.2,452.1,446087.645,442010,0.29,0
FRB20190107A,-9999,-9999,0.86,0.25,-9999,21.81,0.28,-9999,108.4,-39.7,12.0,7.4,-9999,-9999,-9999,-9999,9,841.1,0,6.4,0,12.8,15,849.19,0.78,809.3,817.3,0.04719,0.0204,0.0053,0.49,0.35,-9999,6.3,3.9,-9999,0,58490.04257531,0.00000010,58490.04232067,0.00000026,0.0259,0.0068,-4.3,1.6,-0.4,3.3,666.9,400.2,400.2,4184278.478,4169657,0.332,0
FRB20190107B,-9999,-9999,33.45,0.20,-9999,83.40,0.23,-9999,125.41,20.93,108,55,-9999,95,54,-9999,20.6,166.6,4.4,2.0,8.9,4.1,26.8,166.0939,0.0030,96.1,89.6,0.00098,<0.00050,-9999,2.8,1.7,-9999,4.3,2.5,-9999,0,58490.1404436173,0.0000000095,58490.1403938117,0.0000000096,0.000451,0.000024,-1.30,0.86,-3.1,1.6,785.3,400.2,400.2,166068.158,160202,0.485,0
FRB20190109A,-9999,-9999,107.96,0.25,-9999,5.16,0.34,-9999,210.64,6.88,11.5,6.7,-9999,-9999,-9999,-9999,9.4,325.1,0,10.3,0,18.9,15.4,324.604,0.021,176.9,119.8,0.01376,<0.0022,-9999,1.19,0.59,-9999,6.4,2.6,-9999,0,58492.333685006,0.000000012,58492.333587668,0.000000013,0.00165,0.00027,6.1,2.3,-8.1,2.9,800.2,400.2,583.0,636666.223,633829,0.321,0
FRB20190109A,-9999,-9999,107.96,0.25,-9999,5.16,0.34,-9999,210.64,6.88,11.5,6.7,-9999,-9999,-9999,-9999,9.4,325.1,0,10.3,0,18.9,15.4,324.604,0.021,176.9,119.8,0.01376,<0.0022,-9999,1.19,0.59,-9999,6.4,2.6,-9999,1,58492.333685095,0.000000028,58492.333587758,0.000000029,0.0034,0.0025,4.6,3.9,-8.5,6.0,800.2,400.2,523.6,636666.223,633829,0.321,0
FRB20190109B,-9999,-9999,253.47,0.23,-9999,1.25,0.33,-9999,19.73,26.53,11.4,6.2,-9999,-9999,-9999,-9999,11.6,176.3,0,2.4,0,4.8,14,175.168,0.025,106.9,121.7,0.00688,0.000261,0.000057,1.20,0.96,-9999,3.0,1.7,-9999,0,58492.733360490,0.000000021,58492.733307964,0.000000022,0.00034,0.00016,2.5,4.6,-65,26,492.4,400.2,408.1,394990.201,393977,0.367,0
FRB20190110A,-9999,-9999,64.950,0.033,-9999,47.440,0.086,-9999,155.2,-1.95,18.8,8.3,-9999,-9999,-9999,-9999,29.1,470.7,0,1.9,0,3.7,63,472.7526,0.0078,284.2,206.6,0.00295,0.000381,0.000017,1.54,0.94,-9999,3.8,2.3,-9999,0,58493.2122129606,0.0000000048,58493.2120711988,0.0000000053,0.000203,0.000081,6.3,1.5,-118,11,472.7,400.2,411.0,433547.545,432889,0.305,0
FRB20190110B,-9999,-9999,131.68,0.21,-9999,50.16,0.21,-9999,168.91,38.68,18,10,-9999,-9999,-9999,-9999,12.3,486.9,0,1.8,0,3.8,18.8,486.118,0.012,440.6,449.3,0.00885,0.00324,0.00044,0.47,0.34,-9999,1.9,1.4,-9999,0,58493.394505052,0.000000017,58493.394359282,0.000000017,0.00075,0.00022,0.2,1.1,-5.0,1.8,800.2,400.2,407.8,593402.249,590969,0.367,0
FRB20190110C,-9999,-9999,246.98,0.19,-9999,41.420,0.050,-9999,65.52,43.85,12.4,9.7,-9999,-9999,-9999,-9999,15.6,221.6,0,1.5,0,3.0,28.3,221.961,0.015,186.3,193.0,0.00295,0.000217,0.000031,0.64,0.39,-9999,1.40,0.76,-9999,0,58493.7164,0.0047,58493.7163,0.0047,0.000390,0.000076,24.5,3.9,-186,25,477.7,400.2,427.4,433108.955,432281,0.306,0
FRB20190111A,-9999,-9999,217.00,0.15,-9999,26.78,0.12,-9999,37.55,68.51,16.2,5.1,-9999,-9999,-9999,-9999,64.3,173.1,0,3.6,0,6.5,131.7,171.96819,0.00082,150.5,150.5,0.0059,0.000535,0.000027,3.6,1.4,-9999,17.0,7.2,-9999,0,58494.62906158942,0.00000000046,58494.62901002225,0.00000000052,0.000360,0.000015,6.35,0.43,-6.78,0.47,800.2,400.2,638.9,467399.933,433487,0.304,0
FRB20190111A,-9999,-9999,217.00,0.15,-9999,26.78,0.12,-9999,37.55,68.51,16.2,5.1,-9999,-9999,-9999,-9999,64.3,173.1,0,3.6,0,6.5,131.7,171.96819,0.00082,150.5,150.5,0.0059,0.000535,0.000027,3.6,1.4,-9999,17.0,7.2,-9999,1,58494.6290616226,0.0000000010,58494.6290100554,0.0000000010,0.000438,0.000030,7.91,0.49,-23.3,1.0,649.7,400.2,474.4,467399.933,433487,0.304,0
FRB20190111A,-9999,-9999,217.00,0.15,-9999,26.78,0.12,-9999,37.55,68.51,16.2,5.1,-9999,-9999,-9999,-9999,64.3,173.1,0,3.6,0,6.5,131.7,171.96819,0.00082,150.5,150.5,0.0059,0.000535,0.000027,3.6,1.4,-9999,17.0,7.2,-9999,2,58494.6290616760,0.0000000051,58494.6290101088,0.0000000051,<0.00079,-9999,-2.3,1.9,-5.8,4.1,635.8,400.2,400.2,467399.933,433487,0.304,0
FRB20190111B,-9999,-9999,260.02,0.16,-9999,13.530,0.030,-9999,35.24,26.27,4.1,5.6,A significant fraction of the localization region of the burst is falling between the FWHM of two beams resulting in a large error on the exposure. See Section 2.2.,-9999,-9999,-9999,24.1,1334.4,0,0.4,0,0.7,32.6,1336.9271,0.0064,1271.8,1285.9,0.00393,0.000199,0.000027,0.32,0.13,-9999,0.78,0.28,-9999,0,58494.749331947,0.000000010,58494.748931049,0.000000010,0.00016,0.00012,1.9,1.0,-17.2,2.9,609.1,400.2,422.5,202964.044,201545,0.353,0
FRB20190112A,-9999,-9999,257.980,0.015,-9999,61.200,0.026,-9999,90.49,35.45,29,11,-9999,-9999,-9999,-9999,27.8,420.5,0,9.7,0,17.4,66.1,425.8474,0.0051,383.8,390.1,0.00983,0.01101,0.00050,1.40,0.64,-9999,16.2,6.4,-9999,0,58495.7371677393,0.0000000052,58495.7370400427,0.0000000054,0.00164,0.00011,57.1,3.2,-51.4,2.8,800.2,564.6,697.7,1328527.779,1324217,0.291,0
FRB20190113A,-9999,-9999,108.14,0.25,-9999,-2.99,0.39,-9999,218.01,3.33,11.3,7.1,-9999,-9999,-9999,-9999,10.9,430.3,0,4.7,0,9.3,12.6,428.924,0.012,250.0,176.4,0.00688,<0.0022,-9999,1.3,1.1,-9999,5.6,3.4,-9999,0,58496.319812808,0.000000029,58496.319684189,0.000000029,0.00182,0.00021,7.3,6.4,-2.8,6.0,800.2,491.9,800.2,386505.498,385466,0.381,0
FRB20190114A,-9999,-9999,8.95,0.23,-9999,19.17,0.26,-9999,117.83,-43.55,11.9,7.3,-9999,-9999,-9999,-9999,11.5,889.6,0,2.8,0,5.6,21.1,887.392,0.048,849.3,857.8,0.00492,0.000380,0.000086,0.55,0.43,-9999,2.3,1.4,-9999,0,58497.045832125,0.000000017,58497.045566027,0.000000022,0.00134,0.00020,11.1,3.5,-89,19,500.0,400.2,425.8,402724.957,401273,0.355,0
FRB20190115A,-9999,-9999,45.61,0.22,-9999,54.28,0.23,-9999,141.39,-3.83,20,12,-9999,-9999,-9999,-9999,10.4,1020.6,0,1.2,0,2.4,12.9,1021.684,0.015,835.3,784.3,0.00295,<0.0012,-9999,0.46,0.35,-9999,0.95,0.56,-9999,0,58498.1443246901,0.0000000029,58498.1440183232,0.0000000054,0.00089,0.00014,0.9,1.6,-3.2,2.5,800.2,400.2,457.2,436617.429,437754,0.297,0
FRB20190115B,-9999,-9999,76.82,0.20,-9999,82.06,0.23,-9999,130.71,23.43,88,46,-9999,95,44,-9999,18.2,748.9,9.0,3.5,18.2,7.3,25.2,748.293,0.018,684.5,682.3,0.00393,<0.0018,-9999,1.45,0.87,-9999,5.2,3.1,-9999,0,58498.2379771499,0.0000000024,58498.2377527633,0.0000000058,0.00155,0.00011,1.85,0.90,-6.9,1.6,800.2,400.2,457.5,451968.008,441402,0.291,0
FRB20190116E,-9999,-9999,19.36,0.22,-9999,52.32,0.22,-9999,126.97,-10.35,19,11,-9999,-9999,-9999,-9999,11.9,1489.7,0,1.9,0,3.9,12.4,1491.0006,0.0041,1362.6,1350.8,0.00098,<0.00072,-9999,0.46,0.35,-9999,1.12,0.75,-9999,0,58499.0668176336,0.0000000018,58499.0663705353,0.0000000022,0.000607,0.000058,0.1,1.4,-0.1,1.9,800.2,400.2,660.5,431936.429,429850,0.31,0
FRB20190116D,-9999,-9999,85.10,0.22,-9999,68.68,0.23,-9999,144.42,19.03,31,19,-9999,-9999,-9999,-9999,11.5,1161.4,0,3.9,0,7.2,16.5,1164.025,0.023,1085.5,1072.0,0.00983,0.00392,0.00074,0.51,0.33,-9999,4.7,1.7,-9999,0,58499.2494085357,0.0000000067,58499.2490594858,0.0000000097,0.00104,0.00042,-1.1,1.3,-3.1,2.0,800.2,400.2,400.2,655694.744,656633,0.297,0
FRB20190116A,-9999,FRB20190116B,192.33,0.15,-9999,27.15,0.24,-9999,210.17,89.53,12.8,7.7,-9999,-9999,-9999,-9999,15.8,446.4,0,3.5,0,7,19.9,445.48,0.21,425.6,425.9,0.01278,<0.0075,-9999,0.32,0.15,-9999,3.7,1.4,-9999,0,58499.546920660,0.000000041,58499.546787075,0.000000075,0.00554,0.00097,27.7,4.8,-29.8,5.1,800.2,482.3,636.8,881121.956,882810,0.291,0
FRB20190116B,190116.J1249+27,FRB20190116B,192.33,0.15,-9999,27.15,0.24,-9999,210.17,89.53,12.8,7.7,-9999,-9999,-9999,-9999,12.9,441.6,0,3.5,0,7,21.9,443.549,0.021,423.7,424.0,0.00688,<0.0021,-9999,0.46,0.29,-9999,2.0,1.0,-9999,0,58499.5474588367,0.0000000034,58499.5473258320,0.0000000072,0.00173,0.00017,20.7,3.0,-54.7,7.6,593.8,400.2,483.6,449484.73,449306,0.278,0
