#,NAME,dm,P0,RAJD,DECJD
,(cm^-3,pc),(s),(deg),(deg),
1590,J1759-3107,hfs+04,128.6,11,hfs+04,1.07895331831,4,hfs+04,269.84190,-31.12264,
1591,J1800-0125,crh+06a,50.0,2,crh+06a,0.78318548958,3,crh+06a,270.09200,-1.42517,
1592,J1800-2114,hfs+04,641,18,hfs+04,1.7992724923,7,hfs+04,270.05125,-21.23861,
1593,B1757-23,moh83,280,40,moh83,1.03082,2,moh83,270.00000,-23.71667,
1594,J1800+5034,slr+14,22.71,6,lsk+18,0.578375101145,11,lsk+18,270.18488,50.57271,
1595,B1758-03,stwd85,120.37,3,hlk+04,0.92149067377,4,hlk+04,270.34442,-3.96529,
1596,J1801-0857A,lrfs11,182.56,1,lrfs11,0.0071756146066706,8,lrfs11,270.46088,-8.95885,
1597,J1801-0857B,lrfs11,182.39,6,lrfs11,0.02896158773099,3,lrfs11,270.46069,-8.95911,
1598,J1801-0857C,lrfs11,182.26,3,lrfs11,0.00373869966067,2,lrfs11,270.46142,-8.95908,
1599,J1801-0857D,lrfs11,174.71,9,lrfs11,0.004226532003547,3,lrfs11,270.48069,-8.95676,
1600,J1801-1417,fsk+04,57.26,4,dcl+16,0.0036250967171671,17,dcl+16,270.46281,-14.29292,
1601,J1801-1855,mhl+02,484,14,mhl+02,2.5504982104,10,mhl+02,270.34292,-18.93028,
1602,J1801-1909,mhl+02,264,9,mhl+02,1.10872484960,5,mhl+02,270.44454,-19.16000,
1603,J1801-2115,hfs+04,778.8,1,hfs+04,0.4381131572,4,hfs+04,270.38538,-21.25500,
1604,J1801-2154,hfs+04,386,1,pkj+13,0.375296924221,10,hfs+04,270.28471,-21.90889,
1605,B1758-23,mdt85,1073.9,6,hfs+04,0.4158270895435,18,ywml10,270.33256,-23.07907,
1606,B1757-24,mdt85,291.55,5,pkj+13,0.124924206569,8,hlk+04,270.25007,-24.85764,
1607,B1758-29,jlm+92,125.613,14,hlk+04,1.081908474227,6,hlk+04,270.44515,-29.34405,
1608,J1801-3210,kjv+10,177.713,4,nbb+14,0.007453584373467,3,nbb+14,270.35787,-32.18159,
1609,J1801-3458,lfl+06,146,6,lfl+06,1.3856036231,3,lfl+06,270.46942,-34.97694,
1610,J1802+0128,ebvb01,97.97,12,ebvb01,0.554261603931,10,ebvb01,270.61437,1.47325,
1611,J1802+03,dsm+13,77,0,dsm+13,0.6643,0,dsm+13,270.68333,3.63333,
1612,J1802-05,bbb+12,130,0,bbb+12,1.681,0,bbb+12,270.55000,-5.39806,
1613,J1802-1745,mhl+02,264.2,3,mhl+02,0.51467137652,3,mhl+02,270.56187,-17.75472,
1614,J1802-2124,fsk+04,149.6258,6,fsk+10,0.0126475935865227,4,fsk+10,270.52223,-21.40101,
1615,J1802-2426,mhl+02,711,6,mhl+02,0.56900709018,3,mhl+02,270.51292,-24.44528,
1616,J1802-3346,kjv+10,217,5,bbb+12,2.461051995,3,bbb+12,270.73000,-33.77917,
1617,J1803-1616,hfs+04,388.1,20,hfs+04,0.536595822673,18,hfs+04,270.89450,-16.27500,
1618,J1803-1857,mhl+02,392.0,11,mhl+02,2.86433773648,13,mhl+02,270.99608,-18.95528,
1619,J1803-1920,hfs+04,436.1,17,hfs+04,0.443648922251,16,hfs+04,270.87267,-19.34472,
1620,B1800-21,cl86,233.99,5,hlk+04,0.13366692025028,17,ywml10,270.96421,-21.61871,
1621,J1803-2149,pga+12,*,0,*,0.106332094095,3,pga+12,270.79013,-21.82028,
1622,B1800-27,jlm+92,165.5,3,hlk+04,0.334415426505,3,hlk+04,270.88205,-27.20177,
1623,J1803-3002A,dpm+01a,192,0,dpm+01a,0.007101,0,dpm+01a,270.89208,-30.03389,
1624,J1803-3002B,fre08,192.6,0,fre08,0.004397,0,fre08,270.89208,-30.03389,
1625,J1803-3002C,fre08,194.5,0,fre08,0.005840,0,fre08,270.89208,-30.03389,
1626,J1803-3329,kjv+10,170.9,6,bbb+12,0.633411983159,4,bbb+12,270.93522,-33.48631,
1627,B1802-07,dbl+93,186.316,13,hlk+04,0.02310085528430,3,hlk+04,271.20790,-7.59019,
1628,J1804-2228,mhl+02,424,7,mhl+02,0.57051063348,10,mhl+02,271.11746,-22.47167,
1629,J1804-2717,llb+96,24.674,5,hlk+04,0.009343030844543,4,dcl+16,271.08805,-27.29204,
1630,J1804-28,kek+13,203.5,0,kek+13,1.273011,9,kek+13,271.20000,-28.11667,
1631,J1804-2858,mbc+19,232,0,mbc+19,0.00149268,0,mbc+19,271.07917,-28.97528,
1632,B1802+03,stwd85,80.857,8,hlk+04,0.2187115654904,15,hlk+04,271.29231,3.10841,
1633,J1805+06,cck+16,65,0,cck+16,0.00213,0,cck+16,271.47917,6.23333,
1634,J1805-0619,ebvb01,146.22,9,ebvb01,0.454650713078,7,ebvb01,271.38098,-6.32928,
1635,J1805-1504,lfl+06,225,3,lfl+06,1.1812692298,3,lfl+06,271.27542,-15.07667,
1636,J1805-2032,mhl+02,932.3,20,mhl+02,0.40576948790,5,mhl+02,271.40454,-20.54750,
1637,J1805-2037,mhl+02,708.1,16,mhl+02,0.357806774953,13,mhl+02,271.36746,-20.62111,
1638,J1805-2447,hfs+04,269,3,hfs+04,0.661401759025,14,hfs+04,271.35804,-24.79167,
1639,J1805-2948,bbb+12,167.9,9,bbb+12,0.4283409894,2,bbb+12,271.42704,-29.80000,
1640,J1806+1023,ebvb01,52.03,7,jbo+09,0.484286459778,2,jbo+09,271.71714,10.38842,
1641,B1804-12,stwd85,122.41,5,hlk+04,0.522618385775,4,hlk+04,271.52830,-11.90798,
1642,J1806-1618,hfs+04,319,5,hfs+04,0.66830920992,5,hfs+04,271.60742,-16.31056,
1643,J1806-1920,mhl+02,683,7,mhl+02,0.8797908756,7,mhl+02,271.52750,-19.33972,
1644,J1806-2125,mhl+02,747,1,pkj+13,0.481789349,3,mhl+02,271.58162,-21.42778,
1645,J1806+2819,kmk+18,18.6802,4,kmk+18,0.01508366732422,2,kmk+18,271.60444,28.31698,
1646,J1807+04,dsm+13,53,0,dsm+13,0.7989,0,dsm+13,271.85417,4.08333,
1647,J1807+0756,rtj+96,89.29,3,clm+05,0.464300493199,2,clm+05,271.96348,7.94539,
1648,B1804-08,mlt+78,112.3802,11,hlk+04,0.16372737166367,9,hlk+04,271.90845,-8.79535,
1649,J1807-2459A,rgh+01,134.00401,58,lfrj12,0.003059448798020229,30,lfrj12,271.83482,-24.99803,
1650,J1807-2459B,cha03,137.1535,20,lfrj12,0.00418617720284089,25,lfrj12,271.83696,-25.00053,
1651,J1807-2557,kle+10,385,10,kkl+11,2.76419486975,4,kkl+11,271.80692,-25.95556,
1652,B1804-27,mlt+78,312.98,3,hlk+04,0.827776461518,9,hlk+04,271.78540,-27.25082,
1653,J1808+00,cnst96,141,28,cnst96,0.425115,3,cnst96,272.07917,0.56667,
1654,J1808-0813,mld+96,151.27,6,hlk+04,0.876044286677,6,hlk+04,272.03930,-8.21717,
1655,J1808-1020,lfl+06,225.3,8,lfl+06,0.596993202504,4,lfl+06,272.19014,-10.34675,
1656,J1808-1517,eklk13,205,5,eklk13,0.544549207067,8,eklk13,272.16287,-15.29444,
1657,J1808-1726,lfl+06,536,7,lfl+06,0.24103454795,9,lfl+06,272.17625,-17.44083,
1658,J1808-2024,kds+98,*,0,*,7.55592,5,mte+05,272.16390,-20.41107,
1659,B1805-20,cl86,606.8,9,hlk+04,0.918410326286,11,hlk+04,272.02665,-20.96876,
1660,J1808-2701,lfl+06,95,4,lfl+06,2.45788177758,12,lfl+06,272.05512,-27.02250,
1661,J1808-3249,ebvb01,147.37,19,ebvb01,0.364912241765,10,ebvb01,272.01867,-32.82611,
1662,J1809-0119,kjv+10,140,2,bbb+12,0.7449764016,3,bbb+12,272.46400,-1.32472,
1663,J1809-0743,ebvb01,240.70,14,ebvb01,0.313885674748,5,ebvb01,272.39967,-7.71706,
1664,J1809-1429,mhl+02,411.3,16,mhl+02,0.895285284345,13,mhl+02,272.43962,-14.49028,
1665,J1809-1850,hfs+04,598,13,hfs+04,1.12448108944,17,hfs+04,272.40504,-18.84861,
1666,J1809-1917,mhl+02,197.1,4,mhl+02,0.082746885746,3,mhl+02,272.42978,-19.29392,
1667,J1809-1943,ims+04,178,5,crh+06,5.540742829,20,crh+16,272.46286,-19.73109,
1668,J1809-2004,mhl+02,867.1,17,mhl+02,0.43481138633,16,mhl+02,272.31612,-20.07000,
1669,B1806-21,cjlm87,381.91,5,hlk+04,0.702413629135,4,hlk+04,272.30971,-21.15080,
1670,J1809-2332,aaa+09c,*,0,*,0.146788548116,7,rkp+11,272.45937,-23.53963,
1671,J1809-3547,lml+98,193.84,7,dsb+98,0.8603878390,7,dsb+98,272.36242,-35.78833,
1672,J1810-1441,hfs+04,304.9,13,hfs+04,0.217213500357,4,hfs+04,272.74651,-14.69267,
1673,J1810+1744,hrm+11,39.7,0,hrm+11,0.00166,0,hrm+11,272.65533,17.74372,
1674,J1810-1820,mhl+02,452.2,25,mhl+02,0.153716278369,8,mhl+02,272.73133,-18.34417,
1675,J1810-2005,clm+01,241.0,3,jsb+10,0.032822244860022,8,jsb+10,272.74580,-20.08563,
1676,B1806-53,mlt+78,45,2,nmc81,0.26104931796,7,nmc81,272.68512,-53.63547,
1677,J1811-0154,ebvb01,148.1,3,ebvb01,0.92494482303,4,ebvb01,272.83283,-1.90858,
1678,J1811+0702,fcwa95,57.8,1,lwf+04,0.46171267661,3,lwf+04,272.83508,7.04158,
1679,J1811-1049,kek+13,253.3,0,kek+13,2.6238585620,3,kek+13,272.82112,-10.81750,
1680,J1811-1717,ncb+15,545.5,0,ncb+15,0.39138510099,9,ncb+15,272.86054,-17.29639,
1681,J1811-1736,lcm+00,476,5,cks+07,0.1041819547968,4,cks+07,272.97931,-17.61047,
1682,J1811-1835,mhl+02,761,11,mhl+02,0.55746361200,10,mhl+02,272.87383,-18.59556,
1683,J1811-1925,ttdm97,*,0,*,0.06466700,2,ttd+99,272.87167,-19.42444,
1684,J1811-2405,kjv+10,60.6005,17,nbb+14,0.00266059331683918,7,nbb+14,272.83272,-24.08843,
1685,J1811-2439,lfl+06,172.0,5,lfl+06,0.415812941402,11,lfl+06,272.98138,-24.66472,
1686,J1811-4930,kjv+10,44.0,5,bbb+12,1.4327041968,1,bbb+12,272.86329,-49.50578,
1687,B1810+02,stwd85,104.14,3,hlk+04,0.793902802035,3,hlk+04,273.22162,2.44920,
1688,B1809-173,cl86,255.1,18,hlk+04,1.20537444137,9,ywml10,273.03004,-17.30819,
1689,B1809-176,cjlm87,518,4,hlk+04,0.538340543302,9,hlk+04,273.06608,-17.56052,
1690,J1812-1910,hfs+04,892,5,hfs+04,0.43099098078,6,hfs+04,273.14538,-19.17750,
1691,J1812-2102,mhl+02,547.2,10,mhl+02,1.22335230807,9,mhl+02,273.08721,-21.04333,
1692,J1812-2526,lfl+06,361.4,4,lfl+06,0.315835048197,8,lfl+06,273.13458,-25.44389,
1693,J1812-2748,kjv+10,104,2,bbb+12,0.236983307439,9,bbb+12,273.16908,-27.80083,
1694,J1812-3039,bbb+12,138.9,9,bbb+12,0.58747677594,2,bbb+12,273.18709,-30.65583,
1695,J1813-1246,aaa+09c,*,0,*,0.048072246759,7,rkp+11,273.34904,-12.76644,
1696,J1813-1749,gh09b,*,0,*,0.0446993053,6,hgc12,273.39652,-17.83263,
1697,J1813+1822,lwf+04,60.8,5,lwf+04,0.3364246764,9,lwf+04,273.41150,18.37083,
1698,J1813-2113,mhl+02,462.3,15,mhl+02,0.426466240565,13,mhl+02,273.41612,-21.21678,
1699,J1813-2242,hfs+04,333,3,hfs+04,0.328514216183,15,hfs+04,273.37150,-22.70167,
1700,J1813-2621,fsk+04,112.524,9,lem+15,0.0044300116286341,18,lem+15,273.41913,-26.36585,
1701,B1811+40,dth78,41.55656,22,bkk+16,0.931089084936,3,hlk+04,273.30534,40.22751,
1702,J1814-0521,kjv+10,130,2,bbb+12,1.01421948495,6,bbb+12,273.60888,-5.36028,
1703,J1814-0618,lfl+06,168,6,lfl+06,1.37786849563,14,lfl+06,273.67192,-6.30047,
1704,J1814+1130,naf03,65,1,naf03,0.751261115038,3,naf03,273.67809,11.51221,
1705,J1814-1649,mhl+02,782,6,mhl+02,0.95746393536,7,mhl+02,273.65562,-16.82444,
1706,J1814-1744,ckl+00,792,16,mhl+02,3.975905188,16,js06,273.67958,-17.74667,
1707,J1815-1738,hfs+04,724.6,2,pkj+13,0.1984357331818,16,hfs+04,273.81113,-17.63417,
1708,J1815-1910,mhl+02,547.8,4,mhl+02,1.24992353738,8,mhl+02,273.76283,-19.16678,
1709,J1815+5546,slr+14,58.999,7,lsk+18,0.42684382706,4,lsk+18,273.77392,55.77314,
1710,J1816-0755,lfl+06,116.8,4,lfl+06,0.2176426911444,15,lfl+06,274.10226,-7.92292,
1711,J1816-1446,hfs+04,629,4,hfs+04,0.594499815819,18,hfs+04,274.12162,-14.77500,
1712,B1813-17,clj+92,525.5,7,hlk+04,0.78231335990,4,hlk+04,274.07776,-17.48408,
1713,B1813-26,lvw69a,128.12,3,hlk+04,0.592885130439,3,hlk+04,274.14751,-26.83153,
1714,J1816+4510,slr+14,38.8874,4,slr+14,0.0031931035538505,2,slr+14,274.14973,45.17607,
1715,J1816-5643,jbo+09,52.4,11,jbo+09,0.2179228818474,13,jbo+09,274.15193,-56.72836,
1716,J1817-0743,lfl+06,14.8,4,lfl+06,0.438095346909,18,lfl+06,274.45746,-7.72192,
1717,J1817-1511,hfs+04,970,5,hfs+04,0.224603837185,16,hfs+04,274.40083,-15.19417,
1718,J1817-1938,bbb+12,519.6,0,kek+13,2.0468376289,2,kek+13,274.27842,-19.64333,
1719,B1814-23,moh83,240,40,moh83,0.62547,2,moh83,274.25000,-23.18333,
1720,B1813-36,mlt+78,94.3,5,nmc81,0.38701692095,3,nmc81,274.27407,-36.30111,
1721,J1817-3837,lml+98,102.847,6,dsb+98,0.38448678392,2,ebvb01,274.25113,-38.63325,
1722,J1818-01,bbb+12,210,0,bbb+12,0.8385,0,bbb+12,274.56250,-1.81722,
1723,J1818-1116,hfs+04,422,7,hfs+04,0.54479952470,5,hfs+04,274.61021,-11.27472,
1724,B1815-14,cl86,622.0,4,hlk+04,0.2914894606391,4,ywml10,274.59902,-14.37686,
1725,J1818-1448,eklk13,644,6,eklk13,0.28137130037,6,eklk13,274.61629,-14.81056,
1726,J1818-1519,mhl+02,845,6,mhl+02,0.9396900396,5,mhl+02,274.56083,-15.32861,
1727,J1818-1541,mhl+02,690,5,mhl+02,0.55113377674,3,mhl+02,274.65633,-15.69583,
1728,J1818-1556,kel+09,230,4,kel+09,0.952708902877,19,kel+09,274.71646,-15.93444,
1729,J1819-0925,hfs+04,378,3,hfs+04,0.852047483505,15,hfs+04,274.96059,-9.43053,
1730,J1819-1008,hfs+04,404,3,hfs+04,0.301489849278,7,hfs+04,274.91661,-10.14111,
1731,J1819-1114,eklk13,310,5,eklk13,0.29416251457,2,eklk13,274.86992,-11.24528,
1732,J1819-1131,hfs+04,578,13,hfs+04,1.38813712856,16,hfs+04,274.99229,-11.52472,
1733,J1819+1305,ebvb01,64.808,13,bkk+16,1.060363543971,7,naf03,274.98427,13.08757,
1734,J1819-1318,lfl+06,35.1,15,lfl+06,1.51569599263,12,lfl+06,274.93192,-13.31167,
1735,J1819-1408,mhl+02,1075,41,mhl+02,1.7884904528,16,mhl+02,274.98667,-14.13378,
1736,J1819-1458,mll+06,196.0,4,ezy+08,4.26321348,8,bls+18,274.89233,-14.96667,
1737,J1819-1510,mhl+02,421.7,11,mhl+02,0.226538990075,4,mhl+02,274.97371,-15.17239,
1738,J1819-17,ncb+15,67,23,ncb+15,2.352135,15,ncb+15,274.87500,-17.08333,
1739,J1819-1717,ekl09,405,2,eklk13,0.39352163764,6,eklk13,274.93083,-17.28778,
1740,B1818-04,vlw69,84.435,17,hlk+04,0.598075929665,15,hlk+04,275.21920,-4.46059,
1741,J1820-0509,lfl+06,104.0,3,lfl+06,0.337320795791,3,lfl+06,275.09470,-5.16069,
1742,B1817-13,cl86,776.7,17,hlk+04,0.921459731325,5,hlk+04,275.08233,-13.77091,
1743,J1820-1529,hfs+04,768.5,6,pkj+13,0.333242850831,18,hfs+04,275.17008,-15.49722,
1744,B1817-18,jlm+92,436.0,12,hlk+04,0.3099045934277,9,hlk+04,275.16287,-18.30091,
1745,J1821+0155,rsm+13,51.75415,3,rsm+13,0.03378133193189,13,rsm+13,275.41202,1.92278,
1746,J1821-0256,lfl+06,84.0,4,lfl+06,0.414111049843,14,lfl+06,275.29296,-2.94406,
1747,J1821-0331,kek+13,171.5,0,kek+13,0.90231562918,4,kek+13,275.43625,-3.52019,
1748,J1821-1419,hfs+04,1123,16,hfs+04,1.6560095697,9,hfs+04,275.39292,-14.32389,
1749,J1821-1432,kel+09,570,20,kel+09,1.91513066964,8,kel+09,275.41574,-14.54811,
1750,J1821+1715,rtj+96,60.2844,25,bkk+16,1.366682059422,10,clm+05,275.30626,17.26307,
1751,J1821+4147,slr+14,40.673,3,lsk+18,1.261857209134,8,lsk+18,275.46811,41.78404,
1752,J1822+0705,fcwa95,62.2,3,hlk+04,1.362817392033,19,hlk+04,275.57684,7.08862,
1753,J1822-0848,fsk+04,186.3,7,lfl+06,0.834839272621,14,lfl+06,275.71608,-8.81639,
1754,J1822-0907,hfs+04,467,5,hfs+04,0.97470037336,6,hfs+04,275.66583,-9.12667,
1755,J1822+1120,lxf+05,95.2,6,lxf+05,1.78703680542,4,lxf+05,275.56083,11.34894,
1756,J1822-1252,hfs+04,925,25,hfs+04,2.0710402725,5,hfs+04,275.67375,-12.88028,
1757,B1820-14,cl86,651.1,9,hlk+04,0.214771109789,6,hlk+04,275.72518,-14.00067,
1758,J1822-1604,rei+11,*,0,*,8.43772106,7,skc14,275.57500,-16.07411,
1759,J1822-1617,hfs+04,647,19,hfs+04,0.8311557274,3,hfs+04,275.65250,-16.29306,
1760,B1819-22,dls72,121.20,4,hlk+04,1.874268518252,6,hlk+04,275.74564,-22.94184,
1761,J1822-4209,mld+96,72.514,5,dsb+98,0.456511944952,4,dsb+98,275.54732,-42.15305,
1762,J1823-0154,mld+96,135.87,5,hlk+04,0.759777464363,4,hlk+04,275.96728,-1.90127,
1763,B1821+05,mlt+78,66.775,3,hlk+04,0.7529065430494,10,hlk+04,275.87905,5.84009,
1764,B1820-11,cl86,428.59,9,hlk+04,0.279828696565,5,hlk+04,275.91794,-11.25314,
1765,J1823-1126,hfs+04,607,3,hfs+04,1.8465342015,3,hfs+04,275.83275,-11.43444,
1766,J1823-1347,mhl+02,1044,6,mhl+02,0.61710720555,12,mhl+02,275.85104,-13.79833,
1767,J1823-1526,hfs+04,611,5,hfs+04,1.62540547240,16,hfs+04,275.83925,-15.43944,
1768,J1823-1807,mhl+02,330,4,mhl+02,1.63679245172,17,mhl+02,275.79033,-18.12583,
1769,B1820-30A,bbl+94,86.8797,56,lfrj12,0.0054400041632727,31,lfrj12,275.91870,-30.36115,
1770,B1820-30B,bbl+94,87.01,10,lfrj12,0.3785964921974,27,lfrj12,275.92311,-30.36137,
1771,J1823-3021C,cha03,86.88,24,lfrj12,0.4059359629899,53,lfrj12,275.92147,-30.36068,
1772,J1823-3021D,lfrj12,86.8,11,lfrj12,0.003020060260978,59,lfrj12,275.91888,-30.36213,
1773,J1823-3021E,fre08,91.4,0,fre08,0.004394,0,fre08,275.91875,-30.36117,
1774,J1823-3021F,fre08,86.7,0,fre08,0.004850,0,fre08,275.91875,-30.36117,
1775,B1820-31,mlt+78,50.245,4,hlk+04,0.284054344967,5,hlk+04,275.94495,-31.11382,
1776,J1824-0127,lfl+06,58.0,15,lfl+06,2.49946826743,11,lfl+06,276.22263,-1.46428,
1777,J1824+10,cck+16,60,0,cck+16,0.00407,0,cck+16,276.02083,10.28333,
1778,B1821-11,cl86,603,2,hlk+04,0.435759033311,18,hlk+04,276.12308,-11.31184,
1779,J1824-1159,mhl+02,463.4,24,mhl+02,0.362492078224,8,mhl+02,276.23396,-11.99817,
1780,J1824-1350,ncb+15,551,7,ncb+15,1.39659854604,4,ncb+15,276.20909,-13.83917,
1781,J1824-1423,mhl+02,428.3,11,mhl+02,0.359394162457,6,mhl+02,276.23911,-14.38481,
1782,J1824-1500,hfs+04,571,6,hfs+04,0.41222995857,6,hfs+04,276.05875,-15.00917,
1783,B1821-19,mlt+78,224.38,6,pkj+13,0.189334989945,15,hlk+04,276.00190,-19.76437,
1784,J1824-2233,lfl+06,156.5,12,lfl+06,1.16174310971,3,lfl+06,276.04300,-22.55306,
1785,J1824-2328,lfl+06,185,3,lfl+06,1.50587455169,3,lfl+06,276.11933,-23.47139,
1786,B1821-24A,lbm+87,119.892,0,rhc+16,0.0030543155922712,3,rhc+16,276.13337,-24.86968,
1787,J1824-2452B,fre08,119.5,0,fre08,0.006547,0,fre08,276.13671,-24.86978,
1788,J1824-2452C,fre08,120.7,0,fre08,0.004159,0,fre08,276.13671,-24.86978,
1789,J1824-2452D,fre08,119.5,0,fre08,0.079832,0,fre08,276.13671,-24.86978,
1790,J1824-2452E,fre08,119.8,0,fre08,0.00542,0,fre08,276.13671,-24.86978,
1791,J1824-2452F,fre08,123.8,0,fre08,0.002451,0,fre08,276.13671,-24.86978,
1792,J1824-2452G,fre08,119.4,0,fre08,0.005909,0,fre08,276.13671,-24.86978,
1793,J1824-2452H,fre08,121.5,0,fre08,0.004629,0,fre08,276.13671,-24.86978,
1794,J1824-2452I,fre08,119,0,fre08,0.003931852642,2,pfb+13,276.13554,-24.86906,
1795,J1824-2452J,fre08,119.2,0,fre08,0.004039,0,fre08,276.13671,-24.86978,
1796,J1824-2452K,fre08,119.8,0,fre08,0.004461,0,fre08,276.13671,-24.86978,
1797,J1824-2452L,fre08,119,0,fre08,0.004100,0,fre08,276.13671,-24.86978,
1798,J1824-2537,ebvb01,158.5,2,jbo+09,0.223320267185,3,jbo+09,276.12745,-25.62194,
1799,B1822+00,dtws85,56.618,9,hlk+04,0.778949400076,5,hlk+04,276.31385,0.07214,
1800,J1825-0319,bbb+13,119.5,4,bbb+13,0.004553527919736,4,bbb+13,276.48314,-3.33266,
1801,B1822-09,dls72,19.3833,9,srb+15,0.769005855083,12,ywml10,276.37762,-9.58953,
1802,J1825-1108,ncb+15,121,19,ncb+15,1.9258717727,8,ncb+15,276.32625,-11.14833,
1803,B1822-14,cl86,352.23,4,pkj+13,0.279186875177,5,hlk+04,276.26231,-14.78146,
1804,J1825-31,bbb+12,120,0,bbb+12,2.382,0,bbb+12,276.49167,-31.03889,
1805,J1825-33,bb10,43.2,20,bb10,1.2712,2,bb10,276.50833,-33.35000,
1806,B1823-11,cl86,320.58,6,hlk+04,2.093136309720,14,hlk+04,276.52280,-11.52878,
1807,J1826-1256,aaa+09c,*,0,*,0.110223702460,4,rkp+11,276.53554,-12.94250,
1808,B1823-13,cl86,231.0,10,hlk+04,0.1014867942076,3,ywml10,276.55490,-13.57967,
1809,J1826-1419,mll+06,160,1,mlk+09,0.770620171033,7,mlk+09,276.67663,-14.32267,
1810,J1826-1526,mhl+02,530,4,mhl+02,0.382072812116,17,mhl+02,276.55250,-15.43417,
1811,J1827-0750,lfl+06,381,9,lfl+06,0.270502039371,3,lfl+06,276.76140,-7.83867,
1812,J1827-0934,mhl+02,259.2,5,mhl+02,0.512547817784,16,mhl+02,276.94118,-9.57122,
1813,B1824-10,cl86,430,4,hlk+04,0.2457571181423,19,hlk+04,276.77283,-9.97864,
1814,J1827-1446,cwp+17,*,0,*,0.49918661036,3,cwp+17,276.85250,-14.77444,
1815,J1828-0611,hfs+04,363.2,5,hfs+04,0.269414732063,3,hfs+04,277.08631,-6.19764,
1816,J1828+0625,rap+12,22.4,0,rap+12,0.00363,0,rap+12,277.11679,6.41681,
1817,J1828-1007,hfs+04,302.6,12,hfs+04,0.1531969792414,15,hfs+04,277.12648,-10.11947,
1818,J1828-1057,hfs+04,249,2,pkj+13,0.246327587410,12,hfs+04,277.13837,-10.95722,
1819,J1828-1101,mhl+02,605.0,1,pkj+13,0.072051632709,3,mhl+02,277.07854,-11.03081,
1820,J1828-1336,mhl+02,494.7,18,mhl+02,0.86033211599,7,mhl+02,277.17854,-13.61250,
1821,J1828+1359,naf03,56,1,naf03,0.741639520385,8,naf03,277.22224,13.99316,
1822,J1828-2119,lfl+06,268.0,6,lfl+06,0.514523069504,14,lfl+06,277.08983,-21.33222,
1823,J1829+0000,lfl+06,114.0,4,lfl+06,0.199147397053,8,lfl+06,277.44642,0.00236,
1824,J1829-0734,kbm+03,316.8,18,kbm+03,0.318400873408,18,kbm+03,277.27238,-7.57278,
1825,J1829-1011,ncb+15,610,0,ncb+15,0.82916602078,16,ncb+15,277.27525,-10.19028,
1826,B1826-17,dls72,217.108,9,hlk+04,0.307132975823,5,hlk+04,277.42974,-17.85108,
1827,J1829+2456,clm+04,13.8,5,clm+05,0.04100982358117,4,clm+05,277.39445,24.93839,
1828,J1830-0052,lfl+06,220.4,9,lfl+06,0.34569803402,5,lfl+06,277.62792,-0.88167,
1829,J1830-0131,lfl+06,95.7,3,lfl+06,0.152511958009,4,lfl+06,277.58172,-1.53003,
1830,J1830-10,ncb+15,203,2,ncb+15,0.245260,3,ncb+15,277.52500,-10.65000,
1831,B1828-11,cjlm87,159.70,1,pkj+13,0.405043321630,12,hlk+04,277.69820,-10.99109,
1832,J1830-1135,mhl+02,257,6,mhl+02,6.2215526663,16,mhl+02,277.50717,-11.59222,
1833,J1830-1313,kel+09,537,3,kel+09,0.74718766820,8,kel+09,277.67492,-13.22117,
1834,J1830-1414,lfl+06,393.6,14,lfl+06,0.77149252038,6,lfl+06,277.50146,-14.24361,
1835,J1831-0823,hfs+04,245.9,17,hfs+04,0.612132963973,15,hfs+04,277.90139,-8.38997,
1836,J1831-0952,lfl+06,247,5,lfl+06,0.0672668461152,14,lfl+06,277.89293,-9.86714,
1837,J1831-1223,mhl+02,342,5,mhl+02,2.8579410013,6,mhl+02,277.80346,-12.39194,
1838,J1831-1329,mhl+02,338,5,mhl+02,2.1656793503,3,mhl+02,277.98317,-13.49889,
1839,J1831-1423,hfs+04,352,3,hfs+04,0.507945195243,13,hfs+04,277.87125,-14.39611,
1840,J1832+0029,lfl+06,28.3,12,lfl+06,0.533917296,6,lfl+06,278.21125,0.49083,
1841,J1832-0644,mhl+02,578,7,mhl+02,0.74429541939,5,mhl+02,278.17779,-6.73383,
1842,B1829-08,cl86,300.869,10,hlk+04,0.64729271838,3,hlk+04,278.15425,-8.45101,
1843,J1832-0836,bbb+13,28.19422,9,abb+18,0.002719112020821524,8,abb+18,278.11497,-8.61528,
1844,B1829-10,cl86,475.7,3,hlk+04,0.330354089443,5,hlk+04,278.17028,-10.35910,
1845,J1832-28,ebvb01,127,3,ebvb01,0.199300,3,ebvb01,278.12500,-28.71667,
1846,J1833-0209,ncb+15,325.4,0,ncb+15,0.291930632181,4,ncb+15,278.27255,-2.15456,
1847,B1831-03,dls72,234.538,13,hlk+04,0.68670444412,4,hlk+04,278.42464,-3.65120,
1848,J1833-0556,hfs+04,461,13,hfs+04,1.5215451697,4,hfs+04,278.41200,-5.93472,
1849,J1833-0559,mhl+02,353,6,mhl+02,0.48345888008,5,mhl+02,278.28167,-5.99028,
1850,B1830-08,cl86,410.95,10,pkj+13,0.0852842512617,5,hlk+04,278.41792,-8.45868,
1851,J1833-0831,gcl+10,*,0,*,7.5654084,5,eit+11,278.43487,-8.51881,
1852,J1833-1034,gmga05,169.5,1,crg+06,0.06188365001063,12,rgl12,278.38988,-10.56875,
1853,J1833-1055,mhl+02,543,4,mhl+02,0.63364029817,3,mhl+02,278.49333,-10.92528,
